xx,xx,Isi_Tweet,xx,xx,xx xx,Source,Topic,Sentimen,xx
,,molor,,,,dictionary,vocabulary,-1,
,,monopoli,,,,dictionary,vocabulary,-1,
,,monoton,,,,dictionary,vocabulary,-1,
,,morat-marit,,,,dictionary,vocabulary,-1,
,,muak,,,,dictionary,vocabulary,-1,
,,mubazir,,,,dictionary,vocabulary,-1,
,,mucikari,,,,dictionary,vocabulary,-1,
,,mudharat,,,,dictionary,vocabulary,-1,
,,munafik,,,,dictionary,vocabulary,-1,
,,mundur,,,,dictionary,vocabulary,-1,
,,mungkar,,,,dictionary,vocabulary,-1,
,,mungkir,,,,dictionary,vocabulary,-1,
,,muntaber,,,,dictionary,vocabulary,-1,
,,muntah,,,,dictionary,vocabulary,-1,
,,muntahan,,,,dictionary,vocabulary,-1,
,,murahan,,,,dictionary,vocabulary,-1,
,,muram,,,,dictionary,vocabulary,-1,
,,murka,,,,dictionary,vocabulary,-1,
,,murtad,,,,dictionary,vocabulary,-1,
,,murung,,,,dictionary,vocabulary,-1,
,,musibah,,,,dictionary,vocabulary,-1,
,,muslihat,,,,dictionary,vocabulary,-1,
,,musnah,,,,dictionary,vocabulary,-1,
,,mustahil,,,,dictionary,vocabulary,-1,
,,musuh,,,,dictionary,vocabulary,-1,
,,musyrik,,,,dictionary,vocabulary,-1,
,,mutilas,,,,dictionary,vocabulary,-1,
,,mutilasi,,,,dictionary,vocabulary,-1,
,,naas,,,,dictionary,vocabulary,-1,
,,nafi,,,,dictionary,vocabulary,-1,
,,naga-naganya,,,,dictionary,vocabulary,-1,
,,naik turun,,,,dictionary,vocabulary,-1,
,,najis,,,,dictionary,vocabulary,-1,
,,nakal,,,,dictionary,vocabulary,-1,
,,nanar,,,,dictionary,vocabulary,-1,
,,narapidana,,,,dictionary,vocabulary,-1,
,,narkoba,,,,dictionary,vocabulary,-1,
,,narkotik,,,,dictionary,vocabulary,-1,
,,narkotika,,,,dictionary,vocabulary,-1,
,,narsis,,,,dictionary,vocabulary,-1,
,,narsisme,,,,dictionary,vocabulary,-1,
,,negatif,,,,dictionary,vocabulary,-1,
,,nekad,,,,dictionary,vocabulary,-1,
,,nekat,,,,dictionary,vocabulary,-1,
,,nekat-nekat,,,,dictionary,vocabulary,-1,
,,neko-neko,,,,dictionary,vocabulary,-1,
,,nelangsa,,,,dictionary,vocabulary,-1,
,,nepotisme,,,,dictionary,vocabulary,-1,
,,neraka,,,,dictionary,vocabulary,-1,
,,nestapa,,,,dictionary,vocabulary,-1,
,,ngacir,,,,dictionary,vocabulary,-1,
,,ngelantur,,,,dictionary,vocabulary,-1,
,,ngenes,,,,dictionary,vocabulary,-1,
,,ngeri,,,,dictionary,vocabulary,-1,
,,ngerumpi,,,,dictionary,vocabulary,-1,
,,ngeyel,,,,dictionary,vocabulary,-1,
,,ngilu,,,,dictionary,vocabulary,-1,
,,ngotot,,,,dictionary,vocabulary,-1,
,,ngoyo,,,,dictionary,vocabulary,-1,
,,nihil,,,,dictionary,vocabulary,-1,
,,nista,,,,dictionary,vocabulary,-1,
,,njelimet,,,,dictionary,vocabulary,-1,
,,no comment,,,,dictionary,vocabulary,-1,
,,nonkooperatif,,,,dictionary,vocabulary,-1,
,,nonproduktif,,,,dictionary,vocabulary,-1,
,,nonsens,,,,dictionary,vocabulary,-1,
,,norak,,,,dictionary,vocabulary,-1,
,,nyampah,,,,dictionary,vocabulary,-1,
,,nyelekit,,,,dictionary,vocabulary,-1,
,,nyerocos,,,,dictionary,vocabulary,-1,
,,nyinyir,,,,dictionary,vocabulary,-1,
,,obrak-abrik,,,,dictionary,vocabulary,-1,
,,obsesi,,,,dictionary,vocabulary,-1,
,,obsesif,,,,dictionary,vocabulary,-1,
,,obsolet,,,,dictionary,vocabulary,-1,
,,ocehan,,,,dictionary,vocabulary,-1,
,,ogah,,,,dictionary,vocabulary,-1,
,,ogah-ogahan,,,,dictionary,vocabulary,-1,
,,oknum,,,,dictionary,vocabulary,-1,
,,oleng,,,,dictionary,vocabulary,-1,
,,olok-olok,,,,dictionary,vocabulary,-1,
,,olok-olokan,,,,dictionary,vocabulary,-1,
,,ombang-ambing,,,,dictionary,vocabulary,-1,
,,omel,,,,dictionary,vocabulary,-1,
,,omelan,,,,dictionary,vocabulary,-1,
,,onak,,,,dictionary,vocabulary,-1,
,,onar,,,,dictionary,vocabulary,-1,
,,ongkang-ongkang,,,,dictionary,vocabulary,-1,
,,opium,,,,dictionary,vocabulary,-1,
,,oplosan,,,,dictionary,vocabulary,-1,
,,oportunis,,,,dictionary,vocabulary,-1,
,,ostentasi,,,,dictionary,vocabulary,-1,
,,otoriter,,,,dictionary,vocabulary,-1,
,,paceklik,,,,dictionary,vocabulary,-1,
,,padahal,,,,dictionary,vocabulary,-1,
,,padat,,,,dictionary,vocabulary,-1,
,,paedofil,,,,dictionary,vocabulary,-1,
,,pahit,,,,dictionary,vocabulary,-1,
,,pailit,,,,dictionary,vocabulary,-1,
,,paksa,,,,dictionary,vocabulary,-1,
,,paksa-paksa,,,,dictionary,vocabulary,-1,
,,paksaan,,,,dictionary,vocabulary,-1,
,,palak,,,,dictionary,vocabulary,-1,
,,paling banter,,,,dictionary,vocabulary,-1,
,,palsu,,,,dictionary,vocabulary,-1,
,,pamer,,,,dictionary,vocabulary,-1,
,,pamrih,,,,dictionary,vocabulary,-1,
,,pandemi,,,,dictionary,vocabulary,-1,
,,pandemik,,,,dictionary,vocabulary,-1,
,,pandir,,,,dictionary,vocabulary,-1,
,,panik,,,,dictionary,vocabulary,-1,
,,parah,,,,dictionary,vocabulary,-1,
,,paranoia,,,,dictionary,vocabulary,-1,
,,paranoid,,,,dictionary,vocabulary,-1,
,,parasit,,,,dictionary,vocabulary,-1,
,,pas-pasan,,,,dictionary,vocabulary,-1,
,,pasai,,,,dictionary,vocabulary,-1,
,,pasif,,,,dictionary,vocabulary,-1,
,,pasung,,,,dictionary,vocabulary,-1,
,,pasungan,,,,dictionary,vocabulary,-1,
,,payah,,,,dictionary,vocabulary,-1,
,,pecandu,,,,dictionary,vocabulary,-1,
,,pecat,,,,dictionary,vocabulary,-1,
,,pecundang,,,,dictionary,vocabulary,-1,
,,pedih,,,,dictionary,vocabulary,-1,
,,pedofil,,,,dictionary,vocabulary,-1,
,,pelabrakan,,,,dictionary,vocabulary,-1,
,,pelacur,,,,dictionary,vocabulary,-1,
,,pelacuran,,,,dictionary,vocabulary,-1,
,,pelaknatan,,,,dictionary,vocabulary,-1,
,,pelalai,,,,dictionary,vocabulary,-1,
,,pelalaian,,,,dictionary,vocabulary,-1,
,,pelambatan,,,,dictionary,vocabulary,-1,
,,pelampiasan,,,,dictionary,vocabulary,-1,
,,pelanggar,,,,dictionary,vocabulary,-1,
,,pelanggaran,,,,dictionary,vocabulary,-1,
,,pelecehan,,,,dictionary,vocabulary,-1,
,,peledak,,,,dictionary,vocabulary,-1,
,,peledakan,,,,dictionary,vocabulary,-1,
,,pelenyapan,,,,dictionary,vocabulary,-1,
,,pelik,,,,dictionary,vocabulary,-1,
,,pelit,,,,dictionary,vocabulary,-1,
,,pelonco,,,,dictionary,vocabulary,-1,
,,pelumpuhan,,,,dictionary,vocabulary,-1,
,,pelupa,,,,dictionary,vocabulary,-1,
,,pemabuk,,,,dictionary,vocabulary,-1,
,,pemadat,,,,dictionary,vocabulary,-1,
,,pemaksaan,,,,dictionary,vocabulary,-1,
,,pemalakan,,,,dictionary,vocabulary,-1,
,,pemalas,,,,dictionary,vocabulary,-1,
,,pemalsu,,,,dictionary,vocabulary,-1,
,,pemalsuan,,,,dictionary,vocabulary,-1,
,,pemandulan,,,,dictionary,vocabulary,-1,
,,pemarah,,,,dictionary,vocabulary,-1,
,,pemasungan,,,,dictionary,vocabulary,-1,
,,pembacokan,,,,dictionary,vocabulary,-1,
,,pembakar,,,,dictionary,vocabulary,-1,
,,pembakaran,,,,dictionary,vocabulary,-1,
,,pembalakan,,,,dictionary,vocabulary,-1,
,,pembalasan dendam,,,,dictionary,vocabulary,-1,
,,pembangkang,,,,dictionary,vocabulary,-1,
,,pembangkangan,,,,dictionary,vocabulary,-1,
,,pembantah,,,,dictionary,vocabulary,-1,
,,pembantahan,,,,dictionary,vocabulary,-1,
,,pembantaian,,,,dictionary,vocabulary,-1,
,,pembatalan,,,,dictionary,vocabulary,-1,
,,pembatasan,,,,dictionary,vocabulary,-1,
,,pembebanan,,,,dictionary,vocabulary,-1,
,,pembeberan,,,,dictionary,vocabulary,-1,
,,pembelengguan,,,,dictionary,vocabulary,-1,
,,pemberantakan,,,,dictionary,vocabulary,-1,
,,pemblokiran,,,,dictionary,vocabulary,-1,
,,pembobol,,,,dictionary,vocabulary,-1,
,,pembobolan,,,,dictionary,vocabulary,-1,
,,pembocoran,,,,dictionary,vocabulary,-1,
,,pembodohan,,,,dictionary,vocabulary,-1,
,,pembohong,,,,dictionary,vocabulary,-1,
,,pemboikotan,,,,dictionary,vocabulary,-1,
,,pembolos,,,,dictionary,vocabulary,-1,
,,pembolosan,,,,dictionary,vocabulary,-1,
,,pembombardiran,,,,dictionary,vocabulary,-1,
,,pemboros,,,,dictionary,vocabulary,-1,
,,pemborosan,,,,dictionary,vocabulary,-1,
,,pembunuh,,,,dictionary,vocabulary,-1,
,,pembunuh bayaran,,,,dictionary,vocabulary,-1,
,,pembunuhan,,,,dictionary,vocabulary,-1,
,,pemecah belah,,,,dictionary,vocabulary,-1,
,,pemecatan,,,,dictionary,vocabulary,-1,
,,pemerosotan,,,,dictionary,vocabulary,-1,
,,pemfitnah,,,,dictionary,vocabulary,-1,
,,pemforsiran,,,,dictionary,vocabulary,-1,
,,pemogok,,,,dictionary,vocabulary,-1,
,,pemogokan,,,,dictionary,vocabulary,-1,
,,pemojokan,,,,dictionary,vocabulary,-1,
,,pemrotes,,,,dictionary,vocabulary,-1,
,,pemrotesan,,,,dictionary,vocabulary,-1,
,,pemukulan,,,,dictionary,vocabulary,-1,
,,pemurtadan,,,,dictionary,vocabulary,-1,
,,pemusnahan,,,,dictionary,vocabulary,-1,
,,penabok,,,,dictionary,vocabulary,-1,
,,penabokan,,,,dictionary,vocabulary,-1,
,,penabrak,,,,dictionary,vocabulary,-1,
,,penabrakan,,,,dictionary,vocabulary,-1,
,,penakut,,,,dictionary,vocabulary,-1,
,,penalti,,,,dictionary,vocabulary,-1,
,,penampar,,,,dictionary,vocabulary,-1,
,,penamparan,,,,dictionary,vocabulary,-1,
,,penawanan,,,,dictionary,vocabulary,-1,
,,pencabulan,,,,dictionary,vocabulary,-1,
,,pencaci,,,,dictionary,vocabulary,-1,
,,pencaci maki,,,,dictionary,vocabulary,-1,
,,pencacimakian,,,,dictionary,vocabulary,-1,
,,pencaloan,,,,dictionary,vocabulary,-1,
,,pencambukan,,,,dictionary,vocabulary,-1,
,,pencaplok,,,,dictionary,vocabulary,-1,
,,pencaplokan,,,,dictionary,vocabulary,-1,
,,pencari kesalahan,,,,dictionary,vocabulary,-1,
,,pencari muka,,,,dictionary,vocabulary,-1,
,,pencatut,,,,dictionary,vocabulary,-1,
,,pencatutan,,,,dictionary,vocabulary,-1,
,,pencegatan,,,,dictionary,vocabulary,-1,
,,pencekalan,,,,dictionary,vocabulary,-1,
,,pencela,,,,dictionary,vocabulary,-1,
,,pencelaan,,,,dictionary,vocabulary,-1,
,,pencemar,,,,dictionary,vocabulary,-1,
,,pencemaran,,,,dictionary,vocabulary,-1,
,,pencerca,,,,dictionary,vocabulary,-1,
,,pencercaan,,,,dictionary,vocabulary,-1,
,,pencibir,,,,dictionary,vocabulary,-1,
,,pencibiran,,,,dictionary,vocabulary,-1,
,,pencomel,,,,dictionary,vocabulary,-1,
,,pencontek,,,,dictionary,vocabulary,-1,
,,pencontekan,,,,dictionary,vocabulary,-1,
,,pencopet,,,,dictionary,vocabulary,-1,
,,pencopetan,,,,dictionary,vocabulary,-1,
,,pencopotan,,,,dictionary,vocabulary,-1,
,,pencorengan,,,,dictionary,vocabulary,-1,
,,pencuci otak,,,,dictionary,vocabulary,-1,
,,pencuci uang,,,,dictionary,vocabulary,-1,
,,pencucian otak,,,,dictionary,vocabulary,-1,
,,pencucian uang,,,,dictionary,vocabulary,-1,
,,penculik,,,,dictionary,vocabulary,-1,
,,penculikan,,,,dictionary,vocabulary,-1,
,,pencuri,,,,dictionary,vocabulary,-1,
,,pencurian,,,,dictionary,vocabulary,-1,
,,pendakwaan,,,,dictionary,vocabulary,-1,
,,pendalangan,,,,dictionary,vocabulary,-1,
,,pendarahan,,,,dictionary,vocabulary,-1,
,,pendendam,,,,dictionary,vocabulary,-1,
,,pendengki,,,,dictionary,vocabulary,-1,
,,pendepakan,,,,dictionary,vocabulary,-1,
,,pendeportasian,,,,dictionary,vocabulary,-1,
,,penderita,,,,dictionary,vocabulary,-1,
,,pendesakan,,,,dictionary,vocabulary,-1,
,,pendiskriminasian,,,,dictionary,vocabulary,-1,
,,pendiskualifikasian,,,,dictionary,vocabulary,-1,
,,pendobrakan,,,,dictionary,vocabulary,-1,
,,pendoktrin,,,,dictionary,vocabulary,-1,
,,pendoktrinan,,,,dictionary,vocabulary,-1,
,,pendompleng,,,,dictionary,vocabulary,-1,
,,pendomplengan,,,,dictionary,vocabulary,-1,
,,pendosa,,,,dictionary,vocabulary,-1,
,,pendurhaka,,,,dictionary,vocabulary,-1,
,,pendurhakaan,,,,dictionary,vocabulary,-1,
,,pendusta,,,,dictionary,vocabulary,-1,
,,pendustaan,,,,dictionary,vocabulary,-1,
,,penebang,,,,dictionary,vocabulary,-1,
,,penebangan,,,,dictionary,vocabulary,-1,
,,penegatifan,,,,dictionary,vocabulary,-1,
,,penelanjangan,,,,dictionary,vocabulary,-1,
,,penelantaran,,,,dictionary,vocabulary,-1,
,,penembakan,,,,dictionary,vocabulary,-1,
,,penempeleng,,,,dictionary,vocabulary,-1,
,,penempelengan,,,,dictionary,vocabulary,-1,
,,penentang,,,,dictionary,vocabulary,-1,
,,penentangan,,,,dictionary,vocabulary,-1,
,,peneror,,,,dictionary,vocabulary,-1,
,,peneroran,,,,dictionary,vocabulary,-1,
,,pengabaian,,,,dictionary,vocabulary,-1,
,,pengacau,,,,dictionary,vocabulary,-1,
,,pengacauan,,,,dictionary,vocabulary,-1,
,,pengadu domba,,,,dictionary,vocabulary,-1,
,,pengaduan,,,,dictionary,vocabulary,-1,
,,pengangguran,,,,dictionary,vocabulary,-1,
,,pengebirian,,,,dictionary,vocabulary,-1,
,,pengebom,,,,dictionary,vocabulary,-1,
,,pengeboman,,,,dictionary,vocabulary,-1,
,,pengecam,,,,dictionary,vocabulary,-1,
,,pengecaman,,,,dictionary,vocabulary,-1,
,,pengecoh,,,,dictionary,vocabulary,-1,
,,pengecohan,,,,dictionary,vocabulary,-1,
,,pengecut,,,,dictionary,vocabulary,-1,
,,pengekangan,,,,dictionary,vocabulary,-1,
,,pengeksploitasi,,,,dictionary,vocabulary,-1,
,,pengeksploitasian,,,,dictionary,vocabulary,-1,
,,pengekspos,,,,dictionary,vocabulary,-1,
,,pengeksposan,,,,dictionary,vocabulary,-1,
,,pengelabuan,,,,dictionary,vocabulary,-1,
,,pengelakan,,,,dictionary,vocabulary,-1,
,,pengeluh,,,,dictionary,vocabulary,-1,
,,pengembar-gemboran,,,,dictionary,vocabulary,-1,
,,pengemis,,,,dictionary,vocabulary,-1,
,,pengemplang,,,,dictionary,vocabulary,-1,
,,pengeroyokan,,,,dictionary,vocabulary,-1,
,,penggandaan uang,,,,dictionary,vocabulary,-1,
,,pengganggu,,,,dictionary,vocabulary,-1,
,,pengganjalan,,,,dictionary,vocabulary,-1,
,,penggasak,,,,dictionary,vocabulary,-1,
,,penggasakan,,,,dictionary,vocabulary,-1,
,,penggdoran,,,,dictionary,vocabulary,-1,
,,penggembungan,,,,dictionary,vocabulary,-1,
,,penggerebekan,,,,dictionary,vocabulary,-1,
,,penggerogotan,,,,dictionary,vocabulary,-1,
,,penggerutu,,,,dictionary,vocabulary,-1,
,,penggorokan,,,,dictionary,vocabulary,-1,
,,penggosip,,,,dictionary,vocabulary,-1,
,,penggrebekan,,,,dictionary,vocabulary,-1,
,,penggugatan,,,,dictionary,vocabulary,-1,
,,penggulingan,,,,dictionary,vocabulary,-1,
,,penggusuran,,,,dictionary,vocabulary,-1,
,,penghalang,,,,dictionary,vocabulary,-1,
,,penghalang-halangan,,,,dictionary,vocabulary,-1,
,,penghancuran,,,,dictionary,vocabulary,-1,
,,penghancurleburan,,,,dictionary,vocabulary,-1,
,,penghasudan,,,,dictionary,vocabulary,-1,
,,penghasut,,,,dictionary,vocabulary,-1,
,,penghasutan,,,,dictionary,vocabulary,-1,
,,penghinaan,,,,dictionary,vocabulary,-1,
,,penghujat,,,,dictionary,vocabulary,-1,
,,penghujatan,,,,dictionary,vocabulary,-1,
,,pengibul,,,,dictionary,vocabulary,-1,
,,pengibulan,,,,dictionary,vocabulary,-1,
,,pengidap,,,,dictionary,vocabulary,-1,
,,pengingkaran,,,,dictionary,vocabulary,-1,
,,pengisolasian,,,,dictionary,vocabulary,-1,
,,pengkhianat,,,,dictionary,vocabulary,-1,
,,pengkhianatan,,,,dictionary,vocabulary,-1,
,,pengkritik,,,,dictionary,vocabulary,-1,
,,pengomel,,,,dictionary,vocabulary,-1,
,,pengotoran,,,,dictionary,vocabulary,-1,
,,pengucilan,,,,dictionary,vocabulary,-1,
,,pengumpat,,,,dictionary,vocabulary,-1,
,,pengumpatan,,,,dictionary,vocabulary,-1,
,,pengungkungan,,,,dictionary,vocabulary,-1,
,,pengunjuk rasa,,,,dictionary,vocabulary,-1,
,,penguntit,,,,dictionary,vocabulary,-1,
,,pengurungan,,,,dictionary,vocabulary,-1,
,,pengusik,,,,dictionary,vocabulary,-1,
,,pengusir,,,,dictionary,vocabulary,-1,
,,pengusiran,,,,dictionary,vocabulary,-1,
,,penikam,,,,dictionary,vocabulary,-1,
,,penikaman,,,,dictionary,vocabulary,-1,
,,penilap,,,,dictionary,vocabulary,-1,
,,penilapan,,,,dictionary,vocabulary,-1,
,,penilep,,,,dictionary,vocabulary,-1,
,,penilepan,,,,dictionary,vocabulary,-1,
,,penindas,,,,dictionary,vocabulary,-1,
,,penindasa,,,,dictionary,vocabulary,-1,
,,penindasan,,,,dictionary,vocabulary,-1,
,,peninju,,,,dictionary,vocabulary,-1,
,,penipu,,,,dictionary,vocabulary,-1,
,,penipuan,,,,dictionary,vocabulary,-1,
,,peniru,,,,dictionary,vocabulary,-1,
,,penistaan,,,,dictionary,vocabulary,-1,
,,penjajah,,,,dictionary,vocabulary,-1,
,,penjajahan,,,,dictionary,vocabulary,-1,
,,penjambret,,,,dictionary,vocabulary,-1,
,,penjambretan,,,,dictionary,vocabulary,-1,
,,penjarah,,,,dictionary,vocabulary,-1,
,,penjarahan,,,,dictionary,vocabulary,-1,
,,penjatuhan,,,,dictionary,vocabulary,-1,
,,penjegalan,,,,dictionary,vocabulary,-1,
,,penjudi,,,,dictionary,vocabulary,-1,
,,penodong,,,,dictionary,vocabulary,-1,
,,penodongan,,,,dictionary,vocabulary,-1,
,,penolakan,,,,dictionary,vocabulary,-1,
,,penonjok,,,,dictionary,vocabulary,-1,
,,penonjokan,,,,dictionary,vocabulary,-1,
,,pensomasian,,,,dictionary,vocabulary,-1,
,,penular,,,,dictionary,vocabulary,-1,
,,penularan,,,,dictionary,vocabulary,-1,
,,penumpukan,,,,dictionary,vocabulary,-1,
,,penundaan,,,,dictionary,vocabulary,-1,
,,penunggak,,,,dictionary,vocabulary,-1,
,,penunggakan,,,,dictionary,vocabulary,-1,
,,penusuk,,,,dictionary,vocabulary,-1,
,,penusukan,,,,dictionary,vocabulary,-1,
,,penyabotase,,,,dictionary,vocabulary,-1,
,,penyabotasean,,,,dictionary,vocabulary,-1,
,,penyadap,,,,dictionary,vocabulary,-1,
,,penyadapan,,,,dictionary,vocabulary,-1,
,,penyakit,,,,dictionary,vocabulary,-1,
,,penyakitan,,,,dictionary,vocabulary,-1,
,,penyalahan,,,,dictionary,vocabulary,-1,
,,penyalahartian,,,,dictionary,vocabulary,-1,
,,penyalahgunaan,,,,dictionary,vocabulary,-1,
,,penyamun,,,,dictionary,vocabulary,-1,
,,penyandera,,,,dictionary,vocabulary,-1,
,,penyanderaan,,,,dictionary,vocabulary,-1,
,,penyanggah,,,,dictionary,vocabulary,-1,
,,penyanggahan,,,,dictionary,vocabulary,-1,
,,penyangkal,,,,dictionary,vocabulary,-1,
,,penyangkalan,,,,dictionary,vocabulary,-1,
,,penyangsi,,,,dictionary,vocabulary,-1,
,,penyia-nyiaan,,,,dictionary,vocabulary,-1,
,,penyiksa,,,,dictionary,vocabulary,-1,
,,penyiksaan,,,,dictionary,vocabulary,-1,
,,penyikut,,,,dictionary,vocabulary,-1,
,,penyikutan,,,,dictionary,vocabulary,-1,
,,penyimpang,,,,dictionary,vocabulary,-1,
,,penyimpangan,,,,dictionary,vocabulary,-1,
,,penyindir,,,,dictionary,vocabulary,-1,
,,penyindiran,,,,dictionary,vocabulary,-1,
,,penyitaan,,,,dictionary,vocabulary,-1,
,,penyobekan,,,,dictionary,vocabulary,-1,
,,penyodomi,,,,dictionary,vocabulary,-1,
,,penyodomian,,,,dictionary,vocabulary,-1,
,,penyogok,,,,dictionary,vocabulary,-1,
,,penyogokan,,,,dictionary,vocabulary,-1,
,,penyombong,,,,dictionary,vocabulary,-1,
,,penyontekan,,,,dictionary,vocabulary,-1,
,,penyuap,,,,dictionary,vocabulary,-1,
,,penyuapan,,,,dictionary,vocabulary,-1,
,,penyulit,,,,dictionary,vocabulary,-1,
,,penyulitan,,,,dictionary,vocabulary,-1,
,,penyulut,,,,dictionary,vocabulary,-1,
,,penyumpahan,,,,dictionary,vocabulary,-1,
,,penyusahan,,,,dictionary,vocabulary,-1,
,,penyusutan,,,,dictionary,vocabulary,-1,
,,penzamiman,,,,dictionary,vocabulary,-1,
,,peracunan,,,,dictionary,vocabulary,-1,
,,peradangan,,,,dictionary,vocabulary,-1,
,,peragu,,,,dictionary,vocabulary,-1,
,,perampas,,,,dictionary,vocabulary,-1,
,,perampasan,,,,dictionary,vocabulary,-1,
,,perampok,,,,dictionary,vocabulary,-1,
,,perampokan,,,,dictionary,vocabulary,-1,
,,perancuan,,,,dictionary,vocabulary,-1,
,,peratapan,,,,dictionary,vocabulary,-1,
,,percaloan,,,,dictionary,vocabulary,-1,
,,percekcokan,,,,dictionary,vocabulary,-1,
,,percuma,,,,dictionary,vocabulary,-1,
,,perdebatan,,,,dictionary,vocabulary,-1,
,,perdukunan,,,,dictionary,vocabulary,-1,
,,peremehan,,,,dictionary,vocabulary,-1,
,,perenggutan,,,,dictionary,vocabulary,-1,
,,peretak,,,,dictionary,vocabulary,-1,
,,peretakan,,,,dictionary,vocabulary,-1,
,,pergi,,,,dictionary,vocabulary,-1,
,,pergolakan,,,,dictionary,vocabulary,-1,
,,pergunjingan,,,,dictionary,vocabulary,-1,
,,peribut,,,,dictionary,vocabulary,-1,
,,peributan,,,,dictionary,vocabulary,-1,
,,pericuh,,,,dictionary,vocabulary,-1,
,,pericuhan,,,,dictionary,vocabulary,-1,
,,perisauan,,,,dictionary,vocabulary,-1,
,,perjudian,,,,dictionary,vocabulary,-1,
,,perkelahian,,,,dictionary,vocabulary,-1,
,,perlambatan,,,,dictionary,vocabulary,-1,
,,permusuhan,,,,dictionary,vocabulary,-1,
,,perobekan,,,,dictionary,vocabulary,-1,
,,perobohan,,,,dictionary,vocabulary,-1,
,,perompak,,,,dictionary,vocabulary,-1,
,,perompakan,,,,dictionary,vocabulary,-1,
,,peroncean,,,,dictionary,vocabulary,-1,
,,perongrong,,,,dictionary,vocabulary,-1,
,,perongrongan,,,,dictionary,vocabulary,-1,
,,perpecahan,,,,dictionary,vocabulary,-1,
,,perpisahan,,,,dictionary,vocabulary,-1,
,,persabungan,,,,dictionary,vocabulary,-1,
,,persoalan,,,,dictionary,vocabulary,-1,
,,persoalkan,,,,dictionary,vocabulary,-1,
,,pertanggungjawaban,,,,dictionary,vocabulary,-1,
,,pertengkaran,,,,dictionary,vocabulary,-1,
,,pertentangan,,,,dictionary,vocabulary,-1,
,,pertikaian,,,,dictionary,vocabulary,-1,
,,pertumpahan darah,,,,dictionary,vocabulary,-1,
,,perusak,,,,dictionary,vocabulary,-1,
,,perusakan,,,,dictionary,vocabulary,-1,
,,perusuh,,,,dictionary,vocabulary,-1,
,,perusuhan,,,,dictionary,vocabulary,-1,
,,perzinaan,,,,dictionary,vocabulary,-1,
,,perzinahan,,,,dictionary,vocabulary,-1,
,,pesakitan,,,,dictionary,vocabulary,-1,
,,pezina,,,,dictionary,vocabulary,-1,
,,pezinah,,,,dictionary,vocabulary,-1,
,,picik,,,,dictionary,vocabulary,-1,
,,pidana,,,,dictionary,vocabulary,-1,
,,pilu,,,,dictionary,vocabulary,-1,
,,pincang,,,,dictionary,vocabulary,-1,
,,plagiarisme,,,,dictionary,vocabulary,-1,
,,plagiat,,,,dictionary,vocabulary,-1,
,,plagiator,,,,dictionary,vocabulary,-1,
,,plin-plan,,,,dictionary,vocabulary,-1,
,,plintat-plintut,,,,dictionary,vocabulary,-1,
,,polemik,,,,dictionary,vocabulary,-1,
,,politis,,,,dictionary,vocabulary,-1,
,,polusi,,,,dictionary,vocabulary,-1,
,,polutan,,,,dictionary,vocabulary,-1,
,,pongah,,,,dictionary,vocabulary,-1,
,,porak-poranda,,,,dictionary,vocabulary,-1,
,,porno,,,,dictionary,vocabulary,-1,
,,pornoaksi,,,,dictionary,vocabulary,-1,
,,pornografi,,,,dictionary,vocabulary,-1,
,,pornografis,,,,dictionary,vocabulary,-1,
,,porot,,,,dictionary,vocabulary,-1,
,,posesif,,,,dictionary,vocabulary,-1,
,,prahara,,,,dictionary,vocabulary,-1,
,,prasangka,,,,dictionary,vocabulary,-1,
,,prasangka buruk,,,,dictionary,vocabulary,-1,
,,prasejahtera,,,,dictionary,vocabulary,-1,
,,preman,,,,dictionary,vocabulary,-1,
,,pretensi,,,,dictionary,vocabulary,-1,
,,prihatin,,,,dictionary,vocabulary,-1,
,,primitif,,,,dictionary,vocabulary,-1,
,,problem,,,,dictionary,vocabulary,-1,
,,problematik,,,,dictionary,vocabulary,-1,
,,problematika,,,,dictionary,vocabulary,-1,
,,problematis,,,,dictionary,vocabulary,-1,
,,profan,,,,dictionary,vocabulary,-1,
,,profanitas,,,,dictionary,vocabulary,-1,
,,propaganda,,,,dictionary,vocabulary,-1,
,,prostitusi,,,,dictionary,vocabulary,-1,
,,protes,,,,dictionary,vocabulary,-1,
,,provokasi,,,,dictionary,vocabulary,-1,
,,provokatif,,,,dictionary,vocabulary,-1,
,,provokator,,,,dictionary,vocabulary,-1,
,,psikopat,,,,dictionary,vocabulary,-1,
,,psikotropika,,,,dictionary,vocabulary,-1,
,,pukul-memukul,,,,dictionary,vocabulary,-1,
,,pungli,,,,dictionary,vocabulary,-1,
,,pupus,,,,dictionary,vocabulary,-1,
,,pura-pura,,,,dictionary,vocabulary,-1,
,,pusing,,,,dictionary,vocabulary,-1,
,,puso,,,,dictionary,vocabulary,-1,
,,puyeng,,,,dictionary,vocabulary,-1,
,,rabies,,,,dictionary,vocabulary,-1,
,,rabun,,,,dictionary,vocabulary,-1,
,,racau,,,,dictionary,vocabulary,-1,
,,racun,,,,dictionary,vocabulary,-1,
,,radang,,,,dictionary,vocabulary,-1,
,,radikal,,,,dictionary,vocabulary,-1,
,,radikalisasi,,,,dictionary,vocabulary,-1,
,,radikalisme,,,,dictionary,vocabulary,-1,
,,ragu,,,,dictionary,vocabulary,-1,
